ID,C_Year,C_Month,BeachName,BeachNumber,County,Header_ID,Species,Condition,Sex,Age,NumofFeet,ToeClipPrevious,ToeClipPost,Scavenged,CauseOfDeath,Oiled,OilExtent,WhereOiled,Photo,photoAttachment,Disposition,MarineMammal,MarineMammalLat,MarineMammalLong,Tag,Collected Specimen Number,Comments
16670,2016,10,Morro Bay,26,SLO,2016_10_26,GULL,4,U,FY,0,,,Y,4,No,,,No,0,,No,,,No,,
16671,2016,10,Morro Bay,26,SLO,2016_10_26,COMU,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,
16672,2016,10,Morro Bay,26,SLO,2016_10_26,WEGU,2,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16673,2016,10,Morro Bay Sandspit,29,SLO,2016_10_29,PINN,4,U,AD,2,,,Y,4,No,,,No,0,,No,,,No,,"Mostly buried, scattered parts"
16674,2016,10,Morro Bay Sandspit,29,SLO,2016_10_29,PINN,4,U,U,2,,,Y,4,No,,,No,0,,No,,,No,,few skeletal remains
16675,2016,10,Morro Bay Sandspit,29,SLO,2016_10_29,COMU,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,no head
16676,2016,10,Morro Bay Sandspit,29,SLO,2016_10_29,ZACA,4,U,U,2,,,Y,4,No,,,No,0,,No,,,No,,"ID per scapula, few bones mum pelt"
16677,2016,10,Morro Bay Sandspit,29,SLO,2016_10_29,BRPE,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,no head
16678,2016,10,Morro Bay Sandspit,29,SLO,2016_10_29,LOON,4,U,U,1,0,1,Y,4,No,,,No,0,,No,,,No,,no head. Likely COLO.
16679,2016,10,Zmudowski,05A,MTY,2016_10_05A,BRAC,3,U,AD,2,0,1,N,4,No,,,No,0,,No,,,No,,
16680,2016,10,Zmudowski,05A,MTY,2016_10_05A,ZACA,3,U,U,2,0,1,Y,4,No,,,No,0,,Yes,,,No,,120 cm
16681,2016,10,Zmudowski,05A,MTY,2016_10_05A,WEGU,3,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16682,2016,10,Marina,08A,MTY,2016_10_08A,BRAC,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,no head or feet
16683,2016,10,Marina,08A,MTY,2016_10_08A,CAGU,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,not new
16684,2016,10,Marina,08A,MTY,2016_10_08A,GULL,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,no head or feet
16685,2016,10,Marina,08A,MTY,2016_10_08A,CAGU,4,M,U,0,,,Y,4,No,,,No,0,,No,,,No,,not new
16686,2016,10,Marina,08A,MTY,2016_10_08A,BRAC,4,U,FY,0,,,Y,4,No,,,No,0,,No,,,No,,not new
16687,2016,10,Marina,08A,MTY,2016_10_08A,HEEG,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,no head or feet. Not new
16688,2016,10,Marina,08A,MTY,2016_10_08A,COMU,4,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16689,2016,10,Marina,08A,MTY,2016_10_08A,SOSH,4,U,U,1,0,1,Y,4,No,,,No,0,,No,,,No,,no head
16690,2016,10,Marina,08A,MTY,2016_10_08A,BRAC,4,U,FY,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16691,2016,10,Marina,08A,MTY,2016_10_08A,SOSH,2,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16692,2016,10,Asilomar,10C,MTY,2016_10_10C,COMU,3,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16693,2016,10,Asilomar,10C,MTY,2016_10_10C,COMU,3,U,IM,1,0,1,Y,4,No,,,No,0,,No,,,No,,
16694,2016,10,Asilomar,10C,MTY,2016_10_10C,SOSH,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16695,2016,10,Asilomar,10C,MTY,2016_10_10C,COMU,3,U,AD,2,0,1,N,4,No,,,No,0,,No,,,No,,
16696,2016,10,Garrapata,10D,MTY,2016_10_10D,ZACA,3,U,AD,2,0,1,Y,4,No,,,No,0,,Yes,36.2519,-121.5454,No,MLMLMM3103,69 inches (175cm). Suspect shark attack.
16697,2016,10,Garrapata,10D,MTY,2016_10_10D,COMU,4,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16698,2016,10,Waddell,11N,SC,2016_10_11N,WEGU,4,U,AD,0,,,Y,4,No,,,No,0,,No,,,No,,
16699,2016,10,Waddell,11N,SC,2016_10_11N,ENLU,2,M,IM,2,0,1,N,4,No,,,No,0,,Yes,,,No,,Collected by Colleen Young
16700,2016,10,Waddell,11N,SC,2016_10_11N,COMU,4,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,headless
16701,2016,10,Waddell,11N,SC,2016_10_11N,BRPE,4,U,AD,1,0,1,Y,4,No,,,No,0,,No,,,No,,headless
16702,2016,10,Waddell,11N,SC,2016_10_11N,COMU,3,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16703,2016,10,Waddell,11N,SC,2016_10_11N,BRAC,4,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16704,2016,10,Sand Dollar,23A,SLO,2016_10_23A,GULL,4,U,U,1,0,1,Y,4,No,,,Yes,0,,No,,,No,,partial bird
16705,2016,9,Manresa,3,SC,2016_09_03,UNID,4,U,PC,0,,,Y,4,No,,,Yes,0,,,,,No,,sternum very small
16706,2016,9,Manresa,3,SC,2016_09_03,PINN,4,U,PC,0,,,Y,4,No,,,Yes,0,,Yes,,,No,,"called, photo to LML"
16707,2016,9,Manresa,3,SC,2016_09_03,PINN,3,U,PC,0,,,Y,4,No,,,Yes,0,,Yes,,,No,,"called, photo to LML"
16708,2016,9,Manresa,3,SC,2016_09_03,PINN,3,U,AD,0,,,Y,4,No,,,No,0,,Yes,,,No,,skull and carpet
16709,2016,9,Manresa,3,SC,2016_09_03,PINN,3,U,AD,0,,,Y,4,No,,,No,0,,Yes,,,No,,carpet with skull
16710,2016,9,Manresa,3,SC,2016_09_03,PINN,3,U,AD,0,,,Y,4,No,,,No,0,,Yes,,,No,,"carpet, no head"
16711,2016,9,Manresa,3,SC,2016_09_03,WEGU,3,M,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16712,2016,9,Manresa,3,SC,2016_09_03,CWGR,4,U,AHY,2,0,1,Y,4,No,,,No,0,,No,,,No,,no head
16713,2016,9,Manresa,3,SC,2016_09_03,COMU,3,U,AHY,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16714,2016,9,Manresa,3,SC,2016_09_03,HERG,3,M,AD,1,0,1,Y,4,No,,,No,0,,No,,,No,,
16715,2016,9,Manresa,3,SC,2016_09_03,WEGU,3,F,SY,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16716,2016,9,Manresa,3,SC,2016_09_03,SOSH,3,U,AHY,2,0,1,Y,4,No,,,Yes,0,,No,,,No,,very small hole in head.
16717,2016,9,Manresa,3,SC,2016_09_03,GULL,4,U,U,2,0,1,Y,4,No,,,Yes,0,,No,,,No,,small gull - photo for ID
16718,2016,9,Manresa,3,SC,2016_09_03,COMU,4,U,AHY,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16719,2016,9,Manresa,3,SC,2016_09_03,NOFU,3,U,AHY,2,0,1,N,4,No,,,No,0,,No,,,No,,wings tail tattered feathers. Dark morph.
16720,2016,9,Sunset,4,SC,2016_09_04,CAGU,4,F,U,0,,,Y,4,No,,,No,0,,No,,,No,,bill match
16721,2016,9,Sunset,4,SC,2016_09_04,GULL,4,U,IM,2,0,1,Y,4,No,,,No,0,,No,,,No,,headless
16722,2016,9,Sunset,4,SC,2016_09_04,CAGU,3,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16723,2016,9,Sunset,4,SC,2016_09_04,COMU,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16724,2016,9,Sunset,4,SC,2016_09_04,GULL,2,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,"headless, pink legs. WC=37.5cm"
16725,2016,9,Moss Landing,6,MTY,2016_09_06,SOSH,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,
16726,2016,9,Moss Landing,6,MTY,2016_09_06,GULL,4,U,IM,,,1,Y,4,No,,,No,0,,No,,,No,,No head
16727,2016,9,Moss Landing,6,MTY,2016_09_06,COMU,3,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16728,2016,9,Moss Landing,6,MTY,2016_09_06,COMU,3,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16729,2016,9,Moss Landing,6,MTY,2016_09_06,DCCO,3,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16730,2016,9,Moss Landing,6,MTY,2016_09_06,SOSH,4,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16731,2016,9,Moss Landing,6,MTY,2016_09_06,SOSH,2,U,AD,2,0,1,N,4,No,,,No,0,,No,,,No,,
16732,2016,9,Salinas River,7,MTY,2016_09_07,COMU,4,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16733,2016,9,Salinas River,7,MTY,2016_09_07,WEGU,4,U,HY,,0,1,Y,4,No,,,No,0,,No,,,No,,No head
16734,2016,9,Salinas River,7,MTY,2016_09_07,WEGU,4,U,TY,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16735,2016,9,Fort Ord,9,MTY,2016_09_09,CAGU,4,U,AD,0,,,Y,4,No,,,No,0,,No,,,No,,
16736,2016,9,Fort Ord,9,MTY,2016_09_09,COMU,4,U,HY,0,,,Y,4,No,,,No,0,,No,,,No,,
16737,2016,9,Fort Ord,9,MTY,2016_09_09,SOSH,4,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16738,2016,9,Fort Ord,9,MTY,2016_09_09,WEGU,4,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16739,2016,9,Fort Ord,9,MTY,2016_09_09,GULL,4,U,SY,1,0,1,Y,4,No,,,No,0,,No,,,No,,
16740,2016,9,Fort Ord,9,MTY,2016_09_09,BRAC,4,U,IM,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16741,2016,9,Moonstone,12,SLO,2016_09_12,COMU,3,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16742,2016,9,Moonstone,12,SLO,2016_09_12,COMU,4,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16743,2016,9,Arroyo de la Cruz,16,SLO,2016_09_16,MIAN,4,U,FY,2,0,1,Y,4,No,,,No,0,,Yes,,,No,,88.9 cm. No head.
16744,2016,9,4-mile,25,SC,2016_09_25,CAGU,4,F,U,2,0,1,U,4,No,,,No,0,,No,,,No,,
16745,2016,9,4-mile,25,SC,2016_09_25,COMU,4,U,U,2,0,1,U,4,No,,,No,0,,No,,,No,,
16746,2016,9,Morro Bay,26,SLO,2016_09_26,PECO,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,
16747,2016,9,Morro Bay,26,SLO,2016_09_26,WEGU,4,U,AD,0,,,Y,4,No,,,No,0,,No,,,No,,
16748,2016,9,Morro Bay,26,SLO,2016_09_26,ZACA,4,F,AD,2,,,Y,4,No,,,No,0,,Yes,,,No,,
16749,2016,9,Morro Bay,26,SLO,2016_09_26,TERN,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,no head
16750,2016,9,Morro Bay,26,SLO,2016_09_26,COMU,4,U,AHY,0,,,Y,4,No,,,No,0,,No,,,No,,
16751,2016,9,Morro Bay,26,SLO,2016_09_26,PIGU,4,U,HY,0,,,Y,4,No,,,No,0,,No,,,No,,
16752,2016,9,Morro Bay Sandspit,29,SLO,2016_09_29,ZACA,4,U,AD,0,,,Y,4,No,,,No,0,,Yes,,,No,,Just feet and few bones
16753,2016,9,Morro Bay Sandspit,29,SLO,2016_09_29,GULL,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,wings and keel
16754,2016,9,Morro Bay Sandspit,29,SLO,2016_09_29,COMU,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,No head or feet.
16755,2016,9,Morro Bay Sandspit,29,SLO,2016_09_29,BRAC,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,Lost 2 toes 1 foot. Collected skull.
16756,2016,9,Morro Bay Sandspit,29,SLO,2016_09_29,DCCO,3,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,Collected skull.
16757,2016,9,Zmudowski,05A,MTY,2016_09_05a,DOVE,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,
16758,2016,9,Zmudowski,05A,MTY,2016_09_05a,BRAC,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,
16759,2016,9,Zmudowski,05A,MTY,2016_09_05a,PECO,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,
16760,2016,9,Zmudowski,05A,MTY,2016_09_05a,WEGR,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,
16761,2016,9,Zmudowski,05A,MTY,2016_09_05a,PECO,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,
16762,2016,9,Zmudowski,05A,MTY,2016_09_05a,FISH,4,,,2,,,Y,4,No,,,No,0,,No,,,No,,Small skate or ray
16763,2016,9,Zmudowski,05A,MTY,2016_09_05a,COMU,2,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16764,2016,9,Zmudowski,05A,MTY,2016_09_05a,WEGU,3,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16765,2016,9,Zmudowski,05A,MTY,2016_09_05a,COMU,4,U,HY,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16766,2016,9,Zmudowski,05A,MTY,2016_09_05a,PFSH,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,3231,"no head; to decomp to collect, but collected right wing for j. adams"
16767,2016,9,Zmudowski,05A,MTY,2016_09_05a,NOFU,4,U,U,1,0,1,Y,4,No,,,No,0,,No,,,No,,
16768,2016,9,Zmudowski,05A,MTY,2016_09_05a,WEGU,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16769,2016,9,Zmudowski,05A,MTY,2016_09_05a,COMU,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16770,2016,9,Zmudowski,05A,MTY,2016_09_05a,COMU,4,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16771,2016,9,Zmudowski,05A,MTY,2016_09_05a,COMU,2,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16772,2016,9,Zmudowski,05A,MTY,2016_09_05a,PECO,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16773,2016,9,Zmudowski,05A,MTY,2016_09_05a,ZACA,3,M,AD,2,0,1,Y,4,No,,,No,0,,Yes,39.919444,121.783333,,,
16774,2016,9,Zmudowski,05B,MTY,2016_09_5b,SOSH,3,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16775,2016,9,Zmudowski,05B,MTY,2016_09_5b,COMU,3,U,HY,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16776,2016,9,Zmudowski,05B,MTY,2016_09_5b,ENLU,2,M,AD,2,0,1,N,4,No,,,No,0,,Yes,,,No,,called into mba
16777,2016,9,Marina,08A,MTY,2016_09_08A,COMU,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,
16778,2016,9,Marina,08A,MTY,2016_09_08A,CAGU,4,M,AD,0,,,Y,4,No,,,No,0,,No,,,No,,
16779,2016,9,Marina,08A,MTY,2016_09_08A,GULL,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,"no head, breast plate, few feathers"
16780,2016,9,Marina,08A,MTY,2016_09_08A,BRAC,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,"no head, breast plate, few feathers"
16781,2016,9,Marina,08A,MTY,2016_09_08A,GULL,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,no head
16782,2016,9,Marina,08A,MTY,2016_09_08A,GULL,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,no head
16783,2016,9,Marina,08A,MTY,2016_09_08A,COMU,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,
16784,2016,9,Marina,08A,MTY,2016_09_08A,COMU,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,no head
16785,2016,9,Marina,08A,MTY,2016_09_08A,COMU,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,no head
16786,2016,9,Marina,08A,MTY,2016_09_08A,COMU,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,no head
16787,2016,9,Marina,08A,MTY,2016_09_08A,ESRO,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,MLMLMM3080,whale tail still here!
16788,2016,9,Marina,08A,MTY,2016_09_08A,BRAC,4,U,U,2,0,,Y,4,No,,,No,0,,No,,,No,,
16789,2016,9,Marina,08A,MTY,2016_09_08A,COMU,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16790,2016,9,Marina,08A,MTY,2016_09_08A,SOSH,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16791,2016,9,Marina,08A,MTY,2016_09_08A,SOSH,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16792,2016,9,Marina,08A,MTY,2016_09_08A,GULL,4,U,U,0,0,0,Y,4,No,,,No,0,,No,,,No,,no head
16793,2016,9,Marina,08A,MTY,2016_09_08A,WEGU,4,M,IM,1,0,1,Y,4,No,,,No,0,,No,,,No,,
16794,2016,9,Marina,08A,MTY,2016_09_08A,COMU,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16795,2016,9,Marina,08A,MTY,2016_09_08A,CAGU,4,U,IM,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16796,2016,9,Marina,08A,MTY,2016_09_08A,HEEG,4,M,IM,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16797,2016,9,Marina,08A,MTY,2016_09_08A,BRAC,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16798,2016,9,Marina,08A,MTY,2016_09_08A,ENLU,4,U,U,2,0,1,Y,4,No,,,Yes,0,,Yes,36.67684,-121.8155,No,,texted Colleen Young
16799,2016,9,Marina,08A,MTY,2016_09_08A,ZACA,4,U,U,2,0,1,Y,4,No,,,No,0,,Yes,36.67893,-121.81504,No,,very decomposed. Likely been here longer
16800,2016,9,Marina,08A,MTY,2016_09_08A,NOFU,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,,,intermediate
16801,2016,9,Marina,08A,MTY,2016_09_08A,NOFU,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,dark
16802,2016,9,Marina,08A,MTY,2016_09_08A,NOFU,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,dark
16803,2016,9,Marina,08A,MTY,2016_09_08A,ZACA,4,U,IM,2,0,1,Y,4,No,,,No,0,,Yes,,,No,,dried up baseball mitt. Not much there - mostly pelt
16804,2016,9,Marina,08A,MTY,2016_09_08A,BRAC,4,U,U,2,0,1,Y,2,No,,,No,0,,No,,,No,,Fishing line and hook embedded
16805,2016,9,Marina,08A,MTY,2016_09_08A,CAGU,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16806,2016,9,Marina,08A,MTY,2016_09_08A,WEGU,4,U,IM,1,0,1,Y,4,No,,,No,0,,No,,,No,,"no head, kind of big"
16807,2016,9,Garrapata,10D,MTY,2016_09_10D,ZACA,4,U,U,,,,U,4,No,,,No,0,,Yes,,,No,,within 30 meters of stairs. Dessicated.
16808,2016,9,Sand Dollar,23A,SLO,2016_09_23A,FISH,3,U,U,,,,U,4,No,,,Yes,0,,No,,,No,,illegible comments
16809,2016,9,Sand Dollar,23A,SLO,2016_09_23A,COMU,4,U,U,1,0,1,Y,4,No,,,Yes,0,,No,,,No,,not much left
16810,2016,8,New Brighton,1,SC,2016_08_01,BRPE,3,U,IM,2,0,1,N,2,No,,,Yes,0,,No,,,No,,fish hook caught on both feet
16811,2016,8,New Brighton,1,SC,2016_08_01,WEGU,4,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,"feet, head, keel, wings"
16812,2016,8,New Brighton,1,SC,2016_08_01,GULL,4,U,IM,2,0,1,Y,2,No,,,Yes,0,,No,,,No,,swallowed fishing hook
16813,2016,8,Aptos,2,SC,2016_08_02,HOGR,2,U,HY,0,0,0,Y,4,No,,,No,0,,No,,,No,,"fo feet, leg bone only"
16814,2016,8,Aptos,2,SC,2016_08_02,GULL,2,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,no head
16815,2016,8,Aptos,2,SC,2016_08_02,BRPE,2,U,U,2,0,1,N,4,No,,,No,0,,No,,,No,,buried in wet sand
16816,2016,8,Aptos,2,SC,2016_08_02,BRAC,2,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16817,2016,8,Aptos,2,SC,2016_08_02,ZACA,4,M,AD,2,0,1,N,4,No,,,No,0,,Yes,,,No,,"mid beach, 243 cm"
16818,2016,8,Manresa,3,SC,2016_08_03,CAGU,3,F,AD,2,0,1,N,4,No,,,No,0,,No,,,No,,
16819,2016,8,Manresa,3,SC,2016_08_03,RAPT,3,U,IM,2,0,9,Y,4,No,,,No,0,,No,,,No,3226,"At high water mark, 1st set of condos. Long eared owl (ID by Stephanie)"
16820,2016,8,Manresa,3,SC,2016_08_03,CAGU,3,F,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16821,2016,8,Manresa,3,SC,2016_08_03,COMU,3,U,AHY,2,0,1,Y,4,No,,,No,0,,No,,,No,,tattered wings
16822,2016,8,Manresa,3,SC,2016_08_03,WEGU,3,U,AD,0,0,0,Y,4,No,,,No,0,,No,,,No,,sternum and wings only
16823,2016,8,Manresa,3,SC,2016_08_03,MIAN,3,U,U,2,0,1,Y,4,No,,,No,0,,Yes,,,No,,very decomposed
16824,2016,8,Manresa,3,SC,2016_08_03,NOFU,3,U,AHY,2,0,1,Y,4,No,,,No,0,,No,,,No,,"light morph, tattered wings"
16825,2016,8,Manresa,3,SC,2016_08_03,CAGU,3,F,AD,1,0,1,Y,4,No,,,No,0,,No,,,No,,
16826,2016,8,Sunset,4,SC,2016_08_04,GULL,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,
16827,2016,8,Sunset,4,SC,2016_08_04,GULL,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,"dismembered, no feet"
16828,2016,8,Sunset,4,SC,2016_08_04,COMU,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16829,2016,8,Sunset,4,SC,2016_08_04,COMU,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16830,2016,8,Sunset,4,SC,2016_08_04,COMU,3,U,HY,2,0,1,N,4,No,,,No,0,,No,,,No,,
16831,2016,8,Sunset,4,SC,2016_08_04,COMU,3,U,HY,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16832,2016,8,Sunset,4,SC,2016_08_04,COMU,3,U,HY,2,0,1,N,4,No,,,No,0,,No,,,No,,
16833,2016,8,Sunset,4,SC,2016_08_04,ENLU,3,U,U,2,0,1,N,4,No,,,No,0,,Yes,,,No,,Green twine on left rear. About 100m N of Shorebird dev. 89cm (117 cm + tail). Called in from beach
16834,2016,8,Sunset,4,SC,2016_08_04,PIGU,3,U,U,2,0,1,N,4,No,,,No,0,,No,,,No,,
16835,2016,8,Sunset,4,SC,2016_08_04,GULL,4,U,U,1,0,1,Y,4,No,,,No,0,,No,,,No,,headless
16836,2016,8,Sunset,4,SC,2016_08_04,COLO,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16837,2016,8,Sunset,4,SC,2016_08_04,COMU,3,U,U,2,0,1,N,4,No,,,No,0,,No,,,No,,
16838,2016,8,Moss Landing,6,MTY,2016_08_06,SOSH,2,U,U,2,9,9,N,4,No,,,No,0,,No,,,No,3227,collected
16839,2016,8,Moss Landing,6,MTY,2016_08_06,COMU,2,U,AD,2,0,1,N,4,No,,,No,0,,No,,,No,,
16840,2016,8,Moss Landing,6,MTY,2016_08_06,COMU,4,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16841,2016,8,Salinas River,7,MTY,2016_08_07,COMU,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16842,2016,8,Salinas River,7,MTY,2016_08_07,COMU,4,U,U,2,0,1,Y,2,No,,,No,0,,No,,,No,,monofilament around neck
16843,2016,8,Salinas River,7,MTY,2016_08_07,ENLU,4,M,AD,2,0,1,Y,4,No,,,No,0,,Yes,36.973,-122.026,No,,
16844,2016,8,Fort Ord,9,MTY,2016_08_09,WEGU,3,U,AD,0,,,Y,4,No,,,No,0,,No,,,No,,
16845,2016,8,Fort Ord,9,MTY,2016_08_09,COMU,3,U,AD,0,,,Y,4,No,,,No,0,,No,,,No,,
16846,2016,8,Fort Ord,9,MTY,2016_08_09,COMU,3,U,HY,1,0,1,Y,4,No,,,No,0,,No,,,No,,
16847,2016,8,Fort Ord,9,MTY,2016_08_09,COMU,3,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16848,2016,8,Fort Ord,9,MTY,2016_08_09,COMU,4,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16849,2016,8,Fort Ord,9,MTY,2016_08_09,BRAC,4,U,U,1,0,1,Y,4,No,,,No,0,,No,,,No,,
16850,2016,8,Fort Ord,9,MTY,2016_08_09,BRPE,3,U,IM,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16851,2016,8,Fort Ord,9,MTY,2016_08_09,COMU,3,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16852,2016,8,Fort Ord,9,MTY,2016_08_09,COMU,3,U,AD,1,0,1,Y,4,No,,,No,0,,No,,,No,,
16853,2016,8,Moonstone,12,SLO,2016_08_12,CAAU,3,U,U,0,9,9,Y,4,No,,,No,0,collected for ID and discarded,No,,,No,,"Mike Harris ID: not enough plumage to ID age, although did have white ventral feathers"
16854,2016,8,Moonstone,12,SLO,2016_08_12,ZACA,3,F,IM,2,0,1,Y,4,No,,,Yes,0,,Yes,,,No,,"55.5 in, 140 cm long"
16855,2016,8,Moonstone,12,SLO,2016_08_12,COMU,3,U,AD,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16856,2016,8,San Simeon Cove,14,SLO,2016_08_14,PECO,4,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16857,2016,8,San Simeon Cove,14,SLO,2016_08_14,WEGU,4,U,SY,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16858,2016,8,Arroyo de la Cruz,16,SLO,2016_08_16,MIAN,4,U,PC,2,0,1,Y,4,No,,,No,0,,Yes,,,No,,"Young elephant seal, about 4 ft long - no head. 3 flippers, missing 1 front."
16859,2016,8,Del Monte,24,MTY,2016_08_24,GREB,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,
16860,2016,8,Del Monte,24,MTY,2016_08_24,COMU,2,U,U,2,0,1,N,4,No,,,No,0,,No,,,No,,
16861,2016,8,Del Monte,24,MTY,2016_08_24,BRAC,2,U,U,2,0,1,Y,4,No,,,No,0,,No,,,No,,
16862,2016,8,Morro Bay,26,SLO,2016_08_26,PECO,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,
16863,2016,8,Morro Bay,26,SLO,2016_08_26,WEGU,4,U,AD,0,,,Y,4,No,,,No,0,,No,,,No,,
16864,2016,8,Morro Bay,26,SLO,2016_08_26,NOFU,4,U,U,0,,,Y,4,No,,,No,0,,No,,,No,,
16865,2016,8,Morro Bay,26,SLO,2016_08_26,WEGU,4,U,AD,0,,,Y,4,No,,,No,0,,No,,,No,,
